id,title,contaminante,nivel,value,fecha,year
220230224nox,Roger de Flor,nox,"",20.1,24-02-2023,2023
720230224no2,Jaime Ferran,no2,Buena,27.5,24-02-2023,2023
720230224sh2,Jaime Ferran,sh2,Buena,1.7,24-02-2023,2023
820230224so2,Renovales,so2,Buena,9.6,24-02-2023,2023
820230224co,Renovales,co,Buena,0.2,24-02-2023,2023
820230224o3,Renovales,o3,Buena,49.9,24-02-2023,2023
920230224so2,Las Fuentes,so2,Buena,4.9,24-02-2023,2023
920230224o3,Las Fuentes,o3,Buena,47.8,24-02-2023,2023
1020230224no,Centro,no,"",48.3,24-02-2023,2023
1220230224nox,Actur,nox,"",12.1,24-02-2023,2023
1120230320pm10,Avda. Soria,pm10,Razonablemente buena,21.8,20-03-2023,2023
1120230320co,Avda. Soria,co,Buena,0.3,20-03-2023,2023
120230320o3,El Picarral,o3,Buena,48.2,20-03-2023,2023
120230320as,El Picarral,as,Buena,0.9,20-03-2023,2023
120230320pm25,El Picarral,pm25,Buena,6.3,20-03-2023,2023
120230320pb,El Picarral,pb,Buena,0,20-03-2023,2023
220230320no2,Roger de Flor,no2,Buena,32,20-03-2023,2023
720230320pm10,Jaime Ferran,pm10,Buena,12.7,20-03-2023,2023
720230320o3,Jaime Ferran,o3,Razonablemente buena,52,20-03-2023,2023
820230320o3,Renovales,o3,Razonablemente buena,55.7,20-03-2023,2023
820230320nox,Renovales,nox,"",3.5,20-03-2023,2023
920230320no,Las Fuentes,no,"",42,20-03-2023,2023
1020230320co,Centro,co,Buena,0.3,20-03-2023,2023
1220230320pm10,Actur,pm10,Buena,14.8,20-03-2023,2023
1220230320no2,Actur,no2,Buena,25.2,20-03-2023,2023
1120230330pm10,Avda. Soria,pm10,Razonablemente buena,33.5,30-03-2023,2023
1120230330o3,Avda. Soria,o3,Razonablemente buena,59.9,30-03-2023,2023
120230330co,El Picarral,co,Buena,0.1,30-03-2023,2023
120230330no,El Picarral,no,"",23,30-03-2023,2023
220230330pm10,Roger de Flor,pm10,Razonablemente buena,29.3,30-03-2023,2023
220230330co,Roger de Flor,co,Buena,0.3,30-03-2023,2023
220230330o3,Roger de Flor,o3,Razonablemente buena,55.7,30-03-2023,2023
720230330no2,Jaime Ferran,no2,Buena,18.8,30-03-2023,2023
820230330no2,Renovales,no2,Buena,23.2,30-03-2023,2023
820230330nox,Renovales,nox,"",6.2,30-03-2023,2023
920230330so2,Las Fuentes,so2,Buena,3,30-03-2023,2023
920230330nox,Las Fuentes,nox,"",6.4,30-03-2023,2023
1020230330nox,Centro,nox,"",9.7,30-03-2023,2023
1020230330no,Centro,no,"",30.3,30-03-2023,2023
1220230330pm10,Actur,pm10,Razonablemente buena,26.6,30-03-2023,2023
1220230330no2,Actur,no2,Buena,23.9,30-03-2023,2023
1220230330nox,Actur,nox,"",4.8,30-03-2023,2023
1120230428no2,Avda. Soria,no2,Buena,30.2,28-04-2023,2023
120230428pm10,El Picarral,pm10,Razonablemente buena,34,28-04-2023,2023
120230428co,El Picarral,co,Buena,0.1,28-04-2023,2023
120230428sh2,El Picarral,sh2,Regular,39.6,28-04-2023,2023
220230428no2,Roger de Flor,no2,Buena,28.6,28-04-2023,2023
720230428nox,Jaime Ferran,nox,"",9.9,28-04-2023,2023
720230428no,Jaime Ferran,no,"",30.1,28-04-2023,2023
820230428pm10,Renovales,pm10,Razonablemente buena,33.6,28-04-2023,2023
820230428pm25,Renovales,pm25,Regular,20,28-04-2023,2023
920230428so2,Las Fuentes,so2,Buena,0.9,28-04-2023,2023
1120230130so2,Avda. Soria,so2,Buena,7.8,30-01-2023,2023
220230130so2,Roger de Flor,so2,Buena,6.7,30-01-2023,2023
720230130no,Jaime Ferran,no,"",16.8,30-01-2023,2023
820230130so2,Renovales,so2,Buena,5.9,30-01-2023,2023
820230130pm10,Renovales,pm10,Buena,15.6,30-01-2023,2023
820230130pm25,Renovales,pm25,Buena,7,30-01-2023,2023
820230130no,Renovales,no,"",30.5,30-01-2023,2023
920230130co,Las Fuentes,co,Buena,0.3,30-01-2023,2023
1120230210co,Avda. Soria,co,Buena,0.3,10-02-2023,2023
1120230210no,Avda. Soria,no,"",102.2,10-02-2023,2023
120230210pb,El Picarral,pb,Buena,0,10-02-2023,2023
220230210co,Roger de Flor,co,Buena,0.5,10-02-2023,2023
220230210o3,Roger de Flor,o3,Buena,18,10-02-2023,2023
820230210co,Renovales,co,Buena,0.4,10-02-2023,2023
1020230210no2,Centro,no2,Razonablemente buena,41.3,10-02-2023,2023
1020230210o3,Centro,o3,Buena,24.3,10-02-2023,2023
1220230210no,Actur,no,"",69.6,10-02-2023,2023
1120230211pm10,Avda. Soria,pm10,Razonablemente buena,25,11-02-2023,2023
1120230211o3,Avda. Soria,o3,Buena,33.9,11-02-2023,2023
1120230211nox,Avda. Soria,nox,"",17.5,11-02-2023,2023
120230211ni,El Picarral,ni,Buena,9,11-02-2023,2023
120230211pm25,El Picarral,pm25,Buena,11.6,11-02-2023,2023
720230211no2,Jaime Ferran,no2,Buena,11.3,11-02-2023,2023
720230211co,Jaime Ferran,co,Buena,0.2,11-02-2023,2023
920230211so2,Las Fuentes,so2,Buena,8.1,11-02-2023,2023
920230211no,Las Fuentes,no,"",51.9,11-02-2023,2023
1220230211no2,Actur,no2,Buena,25.8,11-02-2023,2023
1220230211no,Actur,no,"",34.5,11-02-2023,2023
1120230215so2,Avda. Soria,so2,Buena,11,15-02-2023,2023
120230215as,El Picarral,as,Buena,0.9,15-02-2023,2023
220230215no2,Roger de Flor,no2,Razonablemente buena,43.6,15-02-2023,2023
220230215no,Roger de Flor,no,"",93.7,15-02-2023,2023
720230215sh2,Jaime Ferran,sh2,Buena,3.8,15-02-2023,2023
1220230215o3,Actur,o3,Buena,29.4,15-02-2023,2023
1220230215no,Actur,no,"",70.1,15-02-2023,2023
1120230219nox,Avda. Soria,nox,"",23.7,19-02-2023,2023
120230219pm10,El Picarral,pm10,Regular,49,19-02-2023,2023
120230219o3,El Picarral,o3,Buena,36.1,19-02-2023,2023
120230219as,El Picarral,as,Buena,0.9,19-02-2023,2023
120230219no,El Picarral,no,"",31.1,19-02-2023,2023
720230219pm10,Jaime Ferran,pm10,Razonablemente buena,30.6,19-02-2023,2023
720230219o3,Jaime Ferran,o3,Buena,37,19-02-2023,2023
820230219no2,Renovales,no2,Buena,29.6,19-02-2023,2023
1020230219no2,Centro,no2,Buena,37.3,19-02-2023,2023
1220230219nox,Actur,nox,"",9.8,19-02-2023,2023
120230221no2,El Picarral,no2,Buena,27.4,21-02-2023,2023
120230221nox,El Picarral,nox,"",17.3,21-02-2023,2023
120230221pm25,El Picarral,pm25,Regular,22.8,21-02-2023,2023
720230221o3,Jaime Ferran,o3,Buena,25.5,21-02-2023,2023
820230221no2,Renovales,no2,Razonablemente buena,44.3,21-02-2023,2023
820230221pm25,Renovales,pm25,Desfavorable,26,21-02-2023,2023
1220230221pm10,Actur,pm10,Regular,40.2,21-02-2023,2023
1220230221o3,Actur,o3,Buena,32,21-02-2023,2023
1120230225pm10,Avda. Soria,pm10,Buena,17.3,25-02-2023,2023
120230225pm25,El Picarral,pm25,Buena,7.9,25-02-2023,2023
220230225o3,Roger de Flor,o3,Buena,40.9,25-02-2023,2023
720230225no2,Jaime Ferran,no2,Buena,18.4,25-02-2023,2023
720230225nox,Jaime Ferran,nox,"",11.1,25-02-2023,2023
820230225pm10,Renovales,pm10,Buena,14.7,25-02-2023,2023
820230225no2,Renovales,no2,Buena,19.4,25-02-2023,2023
920230225no,Las Fuentes,no,"",19.4,25-02-2023,2023
1020230225o3,Centro,o3,Buena,39.2,25-02-2023,2023
1120230226so2,Avda. Soria,so2,Buena,8.1,26-02-2023,2023
1120230226co,Avda. Soria,co,Buena,0.2,26-02-2023,2023
1120230226nox,Avda. Soria,nox,"",3.8,26-02-2023,2023
120230226o3,El Picarral,o3,Razonablemente buena,66.7,26-02-2023,2023
120230226no,El Picarral,no,"",11.5,26-02-2023,2023
220230226no2,Roger de Flor,no2,Buena,10.8,26-02-2023,2023
220230226no,Roger de Flor,no,"",20.6,26-02-2023,2023
720230226so2,Jaime Ferran,so2,Buena,3.6,26-02-2023,2023
820230226no,Renovales,no,"",25.6,26-02-2023,2023
920230226no,Las Fuentes,no,"",10.7,26-02-2023,2023
1020230226co,Centro,co,Buena,0.2,26-02-2023,2023
1020230226nox,Centro,nox,"",3.1,26-02-2023,2023
120230227sh2,El Picarral,sh2,Buena,2.1,27-02-2023,2023
120230227cd,El Picarral,cd,Buena,0.9,27-02-2023,2023
120230227pb,El Picarral,pb,Buena,0,27-02-2023,2023
220230227no2,Roger de Flor,no2,Buena,15.1,27-02-2023,2023
820230227pm25,Renovales,pm25,Buena,8,27-02-2023,2023
1020230227no,Centro,no,"",25.9,27-02-2023,2023
1220230227o3,Actur,o3,Razonablemente buena,67.6,27-02-2023,2023
1220230227no,Actur,no,"",15.4,27-02-2023,2023
1120230301o3,Avda. Soria,o3,Razonablemente buena,66.8,01-03-2023,2023
220230301no,Roger de Flor,no,"",33.1,01-03-2023,2023
820230301no2,Renovales,no2,Buena,18.5,01-03-2023,2023
820230301o3,Renovales,o3,Razonablemente buena,69.5,01-03-2023,2023
820230301pm25,Renovales,pm25,Buena,12,01-03-2023,2023
920230301no,Las Fuentes,no,"",15.8,01-03-2023,2023
1120230304co,Avda. Soria,co,Buena,0.3,04-03-2023,2023
1120230304nox,Avda. Soria,nox,"",9.4,04-03-2023,2023
120230304nox,El Picarral,nox,"",4,04-03-2023,2023
120230304as,El Picarral,as,Buena,0.9,04-03-2023,2023
120230304cd,El Picarral,cd,Buena,0.9,04-03-2023,2023
120230304pm25,El Picarral,pm25,Buena,9.2,04-03-2023,2023
720230304o3,Jaime Ferran,o3,Razonablemente buena,57.7,04-03-2023,2023
720230304sh2,Jaime Ferran,sh2,Buena,3.4,04-03-2023,2023
820230304no2,Renovales,no2,Buena,19.2,04-03-2023,2023
820230304nox,Renovales,nox,"",8.4,04-03-2023,2023
1120230307pm10,Avda. Soria,pm10,Razonablemente buena,27.7,07-03-2023,2023
120230307no2,El Picarral,no2,Buena,17.9,07-03-2023,2023
120230307nox,El Picarral,nox,"",9.9,07-03-2023,2023
220230307o3,Roger de Flor,o3,Buena,32.7,07-03-2023,2023
220230307c6h6,Roger de Flor,c6h6,Buena,0.2,07-03-2023,2023
720230307so2,Jaime Ferran,so2,Buena,4.8,07-03-2023,2023
720230307nox,Jaime Ferran,nox,"",14,07-03-2023,2023
720230307no,Jaime Ferran,no,"",48.6,07-03-2023,2023
820230307co,Renovales,co,Buena,0.3,07-03-2023,2023
820230307no,Renovales,no,"",58.8,07-03-2023,2023
1120230828no2,Avda. Soria,no2,Buena,9.4,28-08-2023,2023
120230828co,El Picarral,co,Buena,0.2,28-08-2023,2023
220230828no2,Roger de Flor,no2,Buena,9.8,28-08-2023,2023
220230828o3,Roger de Flor,o3,Razonablemente buena,65.5,28-08-2023,2023
720230828nox,Jaime Ferran,nox,"",6.8,28-08-2023,2023
820230828o3,Renovales,o3,Razonablemente buena,63,28-08-2023,2023
920230828so2,Las Fuentes,so2,Buena,3.3,28-08-2023,2023
1020230828so2,Centro,so2,Buena,2.5,28-08-2023,2023
1020230828no2,Centro,no2,Buena,7.1,28-08-2023,2023
1220230828no,Actur,no,"",11.1,28-08-2023,2023
1120230126so2,Avda. Soria,so2,Buena,7.5,26-01-2023,2023
1120230126pm10,Avda. Soria,pm10,Buena,16.2,26-01-2023,2023
1120230126nox,Avda. Soria,nox,"",7,26-01-2023,2023
1120230126no,Avda. Soria,no,"",24.1,26-01-2023,2023
220230126so2,Roger de Flor,so2,Buena,6.1,26-01-2023,2023
220230126c6h6,Roger de Flor,c6h6,Buena,0.4,26-01-2023,2023
820230126so2,Renovales,so2,Buena,6.2,26-01-2023,2023
920230126co,Las Fuentes,co,Buena,0.3,26-01-2023,2023
1020230126co,Centro,co,Buena,0.2,26-01-2023,2023
1220230126no2,Actur,no2,Buena,11.8,26-01-2023,2023
1120230131nox,Avda. Soria,nox,"",9.1,31-01-2023,2023
1120230131no,Avda. Soria,no,"",33.4,31-01-2023,2023
720230131sh2,Jaime Ferran,sh2,Buena,1.2,31-01-2023,2023
720230131no,Jaime Ferran,no,"",19.6,31-01-2023,2023
820230131co,Renovales,co,Buena,0.2,31-01-2023,2023
920230131no2,Las Fuentes,no2,Buena,29.3,31-01-2023,2023
920230131nox,Las Fuentes,nox,"",9.2,31-01-2023,2023
920230131no,Las Fuentes,no,"",54.1,31-01-2023,2023
1020230131so2,Centro,so2,Buena,5.1,31-01-2023,2023
1020230131co,Centro,co,Buena,0.3,31-01-2023,2023
1020230131nox,Centro,nox,"",6.6,31-01-2023,2023
1020230131no,Centro,no,"",35,31-01-2023,2023
120230207o3,El Picarral,o3,Buena,22.1,07-02-2023,2023
120230207no,El Picarral,no,"",32.5,07-02-2023,2023
220230207c6h6,Roger de Flor,c6h6,Buena,0,07-02-2023,2023
720230207pm10,Jaime Ferran,pm10,Buena,18.3,07-02-2023,2023
720230207co,Jaime Ferran,co,Buena,0.2,07-02-2023,2023
720230207nox,Jaime Ferran,nox,"",10.1,07-02-2023,2023
820230207o3,Renovales,o3,Buena,29.9,07-02-2023,2023
920230207o3,Las Fuentes,o3,Buena,28.3,07-02-2023,2023
1020230207nox,Centro,nox,"",14.9,07-02-2023,2023
1220230207o3,Actur,o3,Buena,23.7,07-02-2023,2023
1220230207nox,Actur,nox,"",9.5,07-02-2023,2023
120230306co,El Picarral,co,Buena,0.1,06-03-2023,2023
120230306as,El Picarral,as,Buena,0.9,06-03-2023,2023
120230306cd,El Picarral,cd,Buena,0.9,06-03-2023,2023
120230306pm25,El Picarral,pm25,Buena,9.6,06-03-2023,2023
220230306co,Roger de Flor,co,Buena,0.3,06-03-2023,2023
220230306o3,Roger de Flor,o3,Razonablemente buena,65.2,06-03-2023,2023
220230306nox,Roger de Flor,nox,"",11.3,06-03-2023,2023
220230306c6h6,Roger de Flor,c6h6,Buena,0.7,06-03-2023,2023
220230306no,Roger de Flor,no,"",39.7,06-03-2023,2023
820230124nox,Renovales,nox,"",7.9,24-01-2023,2023
920230124no,Las Fuentes,no,"",54.3,24-01-2023,2023
1020230124so2,Centro,so2,Buena,5.1,24-01-2023,2023
1020230124no2,Centro,no2,Buena,22.1,24-01-2023,2023
720230306o3,Jaime Ferran,o3,Razonablemente buena,64,06-03-2023,2023
820230306pm10,Renovales,pm10,Razonablemente buena,23.7,06-03-2023,2023
820230306no,Renovales,no,"",34.4,06-03-2023,2023
1220230306pm10,Actur,pm10,Buena,17.5,06-03-2023,2023
1120230315so2,Avda. Soria,so2,Buena,7,15-03-2023,2023
1120230315co,Avda. Soria,co,Buena,0.3,15-03-2023,2023
120230315pm10,El Picarral,pm10,Razonablemente buena,33,15-03-2023,2023
120230315co,El Picarral,co,Buena,0.1,15-03-2023,2023
220230315pm10,Roger de Flor,pm10,Buena,19.8,15-03-2023,2023
720230315no2,Jaime Ferran,no2,Buena,16.6,15-03-2023,2023
720230315o3,Jaime Ferran,o3,Razonablemente buena,57.5,15-03-2023,2023
720230315sh2,Jaime Ferran,sh2,Buena,4.4,15-03-2023,2023
820230315no,Renovales,no,"",24.4,15-03-2023,2023
920230315no2,Las Fuentes,no2,Buena,21.9,15-03-2023,2023
1020230315co,Centro,co,Buena,0.2,15-03-2023,2023
1020230315o3,Centro,o3,Razonablemente buena,50.9,15-03-2023,2023
1220230315pm10,Actur,pm10,Razonablemente buena,21.8,15-03-2023,2023
1220230315no2,Actur,no2,Buena,22.9,15-03-2023,2023
1220230315o3,Actur,o3,Razonablemente buena,56,15-03-2023,2023
1120230319o3,Avda. Soria,o3,Razonablemente buena,63.6,19-03-2023,2023
1120230319no,Avda. Soria,no,"",28.2,19-03-2023,2023
120230319no2,El Picarral,no2,Buena,6.8,19-03-2023,2023
120230319nox,El Picarral,nox,"",4,19-03-2023,2023
120230319ni,El Picarral,ni,Buena,1.9,19-03-2023,2023
120230319no,El Picarral,no,"",12.9,19-03-2023,2023
220230319co,Roger de Flor,co,Buena,0.2,19-03-2023,2023
220230319o3,Roger de Flor,o3,Razonablemente buena,67.7,19-03-2023,2023
220230319nox,Roger de Flor,nox,"",10.6,19-03-2023,2023
720230319co,Jaime Ferran,co,Buena,0.1,19-03-2023,2023
820230319pm10,Renovales,pm10,Buena,13.1,19-03-2023,2023
820230319co,Renovales,co,Buena,0.2,19-03-2023,2023
820230319no,Renovales,no,"",12.4,19-03-2023,2023
920230319no2,Las Fuentes,no2,Buena,13,19-03-2023,2023
920230319no,Las Fuentes,no,"",22.5,19-03-2023,2023
1020230319nox,Centro,nox,"",4.3,19-03-2023,2023
1020230319no,Centro,no,"",25.4,19-03-2023,2023
1220230319nox,Actur,nox,"",3.2,19-03-2023,2023
1220230319no,Actur,no,"",15.2,19-03-2023,2023
220230323so2,Roger de Flor,so2,Buena,3.1,23-03-2023,2023
220230323c6h6,Roger de Flor,c6h6,Buena,0.3,23-03-2023,2023
720230323no,Jaime Ferran,no,"",37.6,23-03-2023,2023
820230323no2,Renovales,no2,Buena,28,23-03-2023,2023
820230323nox,Renovales,nox,"",8.2,23-03-2023,2023
920230323so2,Las Fuentes,so2,Buena,9,23-03-2023,2023
1020230323so2,Centro,so2,Buena,3.4,23-03-2023,2023
1220230323no2,Actur,no2,Buena,21.3,23-03-2023,2023
1120230403pm10,Avda. Soria,pm10,Buena,13.6,03-04-2023,2023
120230403ni,El Picarral,ni,Regular,18,03-04-2023,2023
220230403no2,Roger de Flor,no2,Buena,15.5,03-04-2023,2023
820230403no2,Renovales,no2,Buena,6.3,03-04-2023,2023
820230403co,Renovales,co,Buena,0.1,03-04-2023,2023
920230403so2,Las Fuentes,so2,Buena,1,03-04-2023,2023
920230403pm10,Las Fuentes,pm10,Buena,9.4,03-04-2023,2023
920230403no2,Las Fuentes,no2,Buena,13.2,03-04-2023,2023
920230403no,Las Fuentes,no,"",23.5,03-04-2023,2023
1220230403pm10,Actur,pm10,Buena,8.3,03-04-2023,2023
120230405pm10,El Picarral,pm10,Buena,16,05-04-2023,2023
120230405o3,El Picarral,o3,Razonablemente buena,66.4,05-04-2023,2023
120230405pm25,El Picarral,pm25,Buena,4.2,05-04-2023,2023
820230405nox,Renovales,nox,"",2.6,05-04-2023,2023
820230405no,Renovales,no,"",12.6,05-04-2023,2023
920230405o3,Las Fuentes,o3,Razonablemente buena,67.4,05-04-2023,2023
920230405nox,Las Fuentes,nox,"",4.1,05-04-2023,2023
1020230405no2,Centro,no2,Buena,17.8,05-04-2023,2023
1020230405co,Centro,co,Buena,0.2,05-04-2023,2023
1220230405no2,Actur,no2,Buena,15.9,05-04-2023,2023
1220230405o3,Actur,o3,Razonablemente buena,67.3,05-04-2023,2023
120230406no2,El Picarral,no2,Buena,8,06-04-2023,2023
120230406pm25,El Picarral,pm25,Buena,4.9,06-04-2023,2023
220230406co,Roger de Flor,co,Buena,0.2,06-04-2023,2023
220230406o3,Roger de Flor,o3,Razonablemente buena,75.8,06-04-2023,2023
720230406o3,Jaime Ferran,o3,Razonablemente buena,70.1,06-04-2023,2023
720230406sh2,Jaime Ferran,sh2,Buena,6.8,06-04-2023,2023
720230406no,Jaime Ferran,no,"",22.5,06-04-2023,2023
820230406so2,Renovales,so2,Buena,4.1,06-04-2023,2023
820230406nox,Renovales,nox,"",2.2,06-04-2023,2023
1020230406co,Centro,co,Buena,0.2,06-04-2023,2023
1020230406no,Centro,no,"",18,06-04-2023,2023
1220230406o3,Actur,o3,Razonablemente buena,73,06-04-2023,2023
1220230406no,Actur,no,"",17.9,06-04-2023,2023
220230414no,Roger de Flor,no,"",37.4,14-04-2023,2023
720230414pm10,Jaime Ferran,pm10,Buena,12,14-04-2023,2023
720230414no2,Jaime Ferran,no2,Buena,13.9,14-04-2023,2023
720230414no,Jaime Ferran,no,"",25.5,14-04-2023,2023
820230414co,Renovales,co,Buena,0.2,14-04-2023,2023
820230414pm25,Renovales,pm25,Razonablemente buena,15,14-04-2023,2023
920230414o3,Las Fuentes,o3,Razonablemente buena,58.5,14-04-2023,2023
1020230414no2,Centro,no2,Buena,20.7,14-04-2023,2023
1220230414nox,Actur,nox,"",4.5,14-04-2023,2023
1120230418so2,Avda. Soria,so2,Buena,2.8,18-04-2023,2023
1120230418no2,Avda. Soria,no2,Buena,25.9,18-04-2023,2023
1120230418o3,Avda. Soria,o3,Razonablemente buena,73.4,18-04-2023,2023
120230418o3,El Picarral,o3,Razonablemente buena,68.3,18-04-2023,2023
120230418sh2,El Picarral,sh2,Buena,9.6,18-04-2023,2023
120230418cd,El Picarral,cd,Buena,0.9,18-04-2023,2023
120230418pb,El Picarral,pb,Buena,0,18-04-2023,2023
220230418nox,Roger de Flor,nox,"",4.6,18-04-2023,2023
720230418no2,Jaime Ferran,no2,Buena,12.6,18-04-2023,2023
820230418pm10,Renovales,pm10,Razonablemente buena,25.2,18-04-2023,2023
820230418no2,Renovales,no2,Buena,11.8,18-04-2023,2023
1120230310so2,Avda. Soria,so2,Buena,7.7,10-03-2023,2023
120230310nox,El Picarral,nox,"",4.3,10-03-2023,2023
220230310o3,Roger de Flor,o3,Razonablemente buena,70.4,10-03-2023,2023
720230310co,Jaime Ferran,co,Buena,0.2,10-03-2023,2023
820230310pm10,Renovales,pm10,Razonablemente buena,20.6,10-03-2023,2023
820230310no2,Renovales,no2,Buena,14,10-03-2023,2023
820230310pm25,Renovales,pm25,Buena,7,10-03-2023,2023
920230310o3,Las Fuentes,o3,Razonablemente buena,66.7,10-03-2023,2023
920230310nox,Las Fuentes,nox,"",2.9,10-03-2023,2023
1020230310o3,Centro,o3,Razonablemente buena,60.6,10-03-2023,2023
1120230312pm10,Avda. Soria,pm10,Buena,11.5,12-03-2023,2023
120230312co,El Picarral,co,Buena,0.1,12-03-2023,2023
120230312as,El Picarral,as,Buena,0.9,12-03-2023,2023
720230312pm10,Jaime Ferran,pm10,Buena,8.9,12-03-2023,2023
720230312sh2,Jaime Ferran,sh2,Buena,3.7,12-03-2023,2023
720230312nox,Jaime Ferran,nox,"",9,12-03-2023,2023
920230312so2,Las Fuentes,so2,Buena,5.1,12-03-2023,2023
1020230312no2,Centro,no2,Buena,20.1,12-03-2023,2023
1020230312nox,Centro,nox,"",5.4,12-03-2023,2023
1120230313o3,Avda. Soria,o3,Buena,41.6,13-03-2023,2023
120230313co,El Picarral,co,Buena,0.1,13-03-2023,2023
120230313no,El Picarral,no,"",26.5,13-03-2023,2023
720230313pm10,Jaime Ferran,pm10,Buena,17.9,13-03-2023,2023
920230313o3,Las Fuentes,o3,Buena,42,13-03-2023,2023
1220230313pm10,Actur,pm10,Buena,15.7,13-03-2023,2023
1220230313no2,Actur,no2,Buena,14.9,13-03-2023,2023
1220230313nox,Actur,nox,"",5.9,13-03-2023,2023
1220230313no,Actur,no,"",24.2,13-03-2023,2023
120230318sh2,El Picarral,sh2,Buena,6.3,18-03-2023,2023
120230318nox,El Picarral,nox,"",4.9,18-03-2023,2023
120230318as,El Picarral,as,Buena,0.9,18-03-2023,2023
120230318cd,El Picarral,cd,Buena,0.9,18-03-2023,2023
120230318pm25,El Picarral,pm25,Buena,5.1,18-03-2023,2023
220230318no2,Roger de Flor,no2,Buena,21.1,18-03-2023,2023
220230318o3,Roger de Flor,o3,Razonablemente buena,63.5,18-03-2023,2023
720230318sh2,Jaime Ferran,sh2,Buena,3.6,18-03-2023,2023
920230318o3,Las Fuentes,o3,Razonablemente buena,60.8,18-03-2023,2023
1020230318co,Centro,co,Buena,0.2,18-03-2023,2023
1020230318o3,Centro,o3,Razonablemente buena,62,18-03-2023,2023
1020230318nox,Centro,nox,"",6.3,18-03-2023,2023
1020230318no,Centro,no,"",34.4,18-03-2023,2023
1220230318o3,Actur,o3,Razonablemente buena,66.4,18-03-2023,2023
1120230125no,Avda. Soria,no,"",30.5,25-01-2023,2023
120230125sh2,El Picarral,sh2,Buena,1.6,25-01-2023,2023
120230125no,El Picarral,no,"",14.4,25-01-2023,2023
220230125co,Roger de Flor,co,Buena,0.3,25-01-2023,2023
220230125o3,Roger de Flor,o3,Buena,43.8,25-01-2023,2023
820230125no,Renovales,no,"",28.4,25-01-2023,2023
920230125so2,Las Fuentes,so2,Buena,5.3,25-01-2023,2023
1020230125nox,Centro,nox,"",7.1,25-01-2023,2023
1020230125no,Centro,no,"",30,25-01-2023,2023
1220230125no2,Actur,no2,Buena,17.1,25-01-2023,2023
1220230125no,Actur,no,"",31.2,25-01-2023,2023
120230301ni,El Picarral,ni,Buena,3.2,01-03-2023,2023
120230301no,El Picarral,no,"",16.6,01-03-2023,2023
120230302as,El Picarral,as,Buena,0.9,02-03-2023,2023
120230302cd,El Picarral,cd,Buena,0.9,02-03-2023,2023
720230302no2,Jaime Ferran,no2,Buena,19.2,02-03-2023,2023
820230302so2,Renovales,so2,Buena,7.6,02-03-2023,2023
820230302pm10,Renovales,pm10,Buena,19.4,02-03-2023,2023
820230302no2,Renovales,no2,Buena,19.8,02-03-2023,2023
920230302so2,Las Fuentes,so2,Buena,5.7,02-03-2023,2023
920230302co,Las Fuentes,co,Buena,0.3,02-03-2023,2023
920230302no,Las Fuentes,no,"",17,02-03-2023,2023
1020230302co,Centro,co,Buena,0.2,02-03-2023,2023
1220230302pm10,Actur,pm10,Buena,16.2,02-03-2023,2023
1220230302nox,Actur,nox,"",4.8,02-03-2023,2023
1120230308no,Avda. Soria,no,"",49.8,08-03-2023,2023
120230308o3,El Picarral,o3,Buena,32.1,08-03-2023,2023
120230308pb,El Picarral,pb,Buena,0,08-03-2023,2023
220230308so2,Roger de Flor,so2,Buena,7.7,08-03-2023,2023
720230308pm10,Jaime Ferran,pm10,Buena,15.8,08-03-2023,2023
720230308sh2,Jaime Ferran,sh2,Buena,5.8,08-03-2023,2023
820230308co,Renovales,co,Buena,0.2,08-03-2023,2023
1020230308no,Centro,no,"",64.8,08-03-2023,2023
120230404o3,El Picarral,o3,Razonablemente buena,69.2,04-04-2023,2023
120230404nox,El Picarral,nox,"",4,04-04-2023,2023
220230404so2,Roger de Flor,so2,Buena,1.9,04-04-2023,2023
220230404co,Roger de Flor,co,Buena,0.2,04-04-2023,2023
220230404nox,Roger de Flor,nox,"",1.9,04-04-2023,2023
720230404so2,Jaime Ferran,so2,Buena,4,04-04-2023,2023
720230404co,Jaime Ferran,co,Buena,0.1,04-04-2023,2023
720230404nox,Jaime Ferran,nox,"",7.6,04-04-2023,2023
820230404o3,Renovales,o3,Razonablemente buena,73.5,04-04-2023,2023
820230404nox,Renovales,nox,"",2.2,04-04-2023,2023
920230418no2,Las Fuentes,no2,Buena,13.9,18-04-2023,2023
920230418o3,Las Fuentes,o3,Razonablemente buena,76.9,18-04-2023,2023
1220230418no2,Actur,no2,Buena,11.4,18-04-2023,2023
1220230418nox,Actur,nox,"",3.6,18-04-2023,2023
1120230420no,Avda. Soria,no,"",49.6,20-04-2023,2023
120230420nox,El Picarral,nox,"",5.1,20-04-2023,2023
120230420as,El Picarral,as,Buena,0.9,20-04-2023,2023
220230420co,Roger de Flor,co,Buena,0.4,20-04-2023,2023
720230420co,Jaime Ferran,co,Buena,0.1,20-04-2023,2023
820230420so2,Renovales,so2,Buena,4.4,20-04-2023,2023
1020230420no,Centro,no,"",46.3,20-04-2023,2023
1120230423pm10,Avda. Soria,pm10,Buena,13.7,23-04-2023,2023
220230423so2,Roger de Flor,so2,Buena,2.6,23-04-2023,2023
220230423pm10,Roger de Flor,pm10,Buena,12.5,23-04-2023,2023
220230423o3,Roger de Flor,o3,Razonablemente buena,51.3,23-04-2023,2023
720230423pm10,Jaime Ferran,pm10,Buena,7.2,23-04-2023,2023
