id,title,contaminante,nivel,value,fecha,year
1020070628co,Centro,co,Buena,0.2,28-06-2007,2007
1020070715co,Centro,co,Buena,0.3,15-07-2007,2007
1020070807co,Centro,co,Buena,0.3,07-08-2007,2007
1020070219co,Centro,co,Buena,0.7,19-02-2007,2007
1020070226co,Centro,co,Buena,0.3,26-02-2007,2007
1020070309co,Centro,co,Buena,0.4,09-03-2007,2007
1020070312co,Centro,co,Buena,0.5,12-03-2007,2007
1020090222co,Centro,co,Buena,0.2,22-02-2009,2009
1020090419co,Centro,co,Buena,0.2,19-04-2009,2009
1020090618co,Centro,co,Buena,0.3,18-06-2009,2009
1020080827co,Centro,co,Buena,0.3,27-08-2008,2008
1020080711co,Centro,co,Buena,0.2,11-07-2008,2008
1020080719co,Centro,co,Buena,0.4,19-07-2008,2008
1020080803co,Centro,co,Buena,0.1,03-08-2008,2008
1020080810co,Centro,co,Buena,0.2,10-08-2008,2008
1020080908co,Centro,co,Buena,0.4,08-09-2008,2008
1020080909co,Centro,co,Buena,0.4,09-09-2008,2008
1020110117co,Centro,co,Buena,0.3,17-01-2011,2011
1020090716co,Centro,co,Buena,0.3,16-07-2009,2009
1020090218co,Centro,co,Buena,0.3,18-02-2009,2009
1020090406co,Centro,co,Buena,0.4,06-04-2009,2009
1020090415co,Centro,co,Buena,0.3,15-04-2009,2009
1020090429co,Centro,co,Buena,0.3,29-04-2009,2009
1020080917co,Centro,co,Buena,0.4,17-09-2008,2008
1020080611co,Centro,co,Buena,0.3,11-06-2008,2008
1020080311co,Centro,co,Buena,0.5,11-03-2008,2008
1020080625co,Centro,co,Buena,0.2,25-06-2008,2008
1020090602co,Centro,co,Buena,0.3,02-06-2009,2009
1020090623co,Centro,co,Buena,0.2,23-06-2009,2009
1020090624co,Centro,co,Buena,0.2,24-06-2009,2009
1020080220co,Centro,co,Buena,0.6,20-02-2008,2008
1020110222co,Centro,co,Buena,0.3,22-02-2011,2011
1020110310co,Centro,co,Buena,0.4,10-03-2011,2011
1020090714co,Centro,co,Buena,0.3,14-07-2009,2009
1020101121co,Centro,co,Buena,0.2,21-11-2010,2010
1020101213co,Centro,co,Buena,0.4,13-12-2010,2010
1020101215co,Centro,co,Buena,0.2,15-12-2010,2010
1020090530co,Centro,co,Buena,0.2,30-05-2009,2009
1020090407co,Centro,co,Buena,0.3,07-04-2009,2009
1020090408co,Centro,co,Buena,0.3,08-04-2009,2009
1020081223co,Centro,co,Buena,0.7,23-12-2008,2008
1020090122co,Centro,co,Buena,0.5,22-01-2009,2009
1020090606co,Centro,co,Buena,0.1,06-06-2009,2009
1020070731co,Centro,co,Buena,0.3,31-07-2007,2007
1020070825co,Centro,co,Buena,0.4,25-08-2007,2007
1020090701co,Centro,co,Buena,0.3,01-07-2009,2009
1020090715co,Centro,co,Buena,0.2,15-07-2009,2009
1020080323co,Centro,co,Buena,0.4,23-03-2008,2008
1020061222co,Centro,co,Buena,0.7,22-12-2006,2006
1020070102co,Centro,co,Buena,0.3,02-01-2007,2007
1020061229co,Centro,co,Buena,0.9,29-12-2006,2006
1020061219co,Centro,co,Buena,0.4,19-12-2006,2006
1020061215co,Centro,co,Buena,0.6,15-12-2006,2006
1020061205co,Centro,co,Buena,0.5,05-12-2006,2006
1020061122co,Centro,co,Buena,0.3,22-11-2006,2006
1020070216co,Centro,co,Buena,0.4,16-02-2007,2007
1020080227co,Centro,co,Buena,0.5,27-02-2008,2008
1020080615co,Centro,co,Buena,0.3,15-06-2008,2008
1020080119co,Centro,co,Buena,0.4,19-01-2008,2008
1020080312co,Centro,co,Buena,0.4,12-03-2008,2008
1020090704co,Centro,co,Buena,0.2,04-07-2009,2009
1020080217co,Centro,co,Buena,0.4,17-02-2008,2008
1020070914co,Centro,co,Buena,0.4,14-09-2007,2007
1020080622co,Centro,co,Buena,0.2,22-06-2008,2008
1020071231co,Centro,co,Buena,0.3,31-12-2007,2007
1020080101co,Centro,co,Buena,0.4,01-01-2008,2008
1020080120co,Centro,co,Buena,0.5,20-01-2008,2008
1020070613co,Centro,co,Buena,0.4,13-06-2007,2007
1020070614co,Centro,co,Buena,0.3,14-06-2007,2007
1020070828co,Centro,co,Buena,0.4,28-08-2007,2007
1020070616co,Centro,co,Buena,0.4,16-06-2007,2007
1020070722co,Centro,co,Buena,0.3,22-07-2007,2007
1020070721co,Centro,co,Buena,0.3,21-07-2007,2007
1020070720co,Centro,co,Buena,0.3,20-07-2007,2007
1020071018co,Centro,co,Buena,0.4,18-10-2007,2007
1020100930co,Centro,co,Buena,0.2,30-09-2010,2010
1020101015co,Centro,co,Buena,0.2,15-10-2010,2010
1020101016co,Centro,co,Buena,0.1,16-10-2010,2010
1020090513co,Centro,co,Buena,0.3,13-05-2009,2009
1020071020co,Centro,co,Buena,0.4,20-10-2007,2007
1020070426co,Centro,co,Buena,0.4,26-04-2007,2007
1020070602co,Centro,co,Buena,0.3,02-06-2007,2007
1020140309co,Centro,co,Buena,0.3,09-03-2014,2014
1020131120co,Centro,co,Buena,0.3,20-11-2013,2013
1020140415co,Centro,co,Buena,0.2,15-04-2014,2014
1020140630co,Centro,co,Buena,0.2,30-06-2014,2014
1020141031co,Centro,co,Buena,0.4,31-10-2014,2014
1020150121co,Centro,co,Buena,0.3,21-01-2015,2015
1020150110co,Centro,co,Buena,0.3,10-01-2015,2015
1020220804co,Centro,co,Buena,0.2,04-08-2022,2022
1020230320co,Centro,co,Buena,0.3,20-03-2023,2023
1020230226co,Centro,co,Buena,0.2,26-02-2023,2023
1020240107co,Centro,co,Buena,0.2,07-01-2024,2024
1020240115co,Centro,co,Buena,0.5,15-01-2024,2024
1020240319co,Centro,co,Buena,0.3,19-03-2024,2024
1020230126co,Centro,co,Buena,0.2,26-01-2023,2023
1020230131co,Centro,co,Buena,0.3,31-01-2023,2023
1020230315co,Centro,co,Buena,0.2,15-03-2023,2023
1020230405co,Centro,co,Buena,0.2,05-04-2023,2023
1020230406co,Centro,co,Buena,0.2,06-04-2023,2023
1020211128co,Centro,co,Buena,0.2,28-11-2021,2021
1020230318co,Centro,co,Buena,0.2,18-03-2023,2023
1020220320co,Centro,co,Buena,0.2,20-03-2022,2022
1020220516co,Centro,co,Buena,0.2,16-05-2022,2022
1020220705co,Centro,co,Buena,0.2,05-07-2022,2022
1020221109co,Centro,co,Buena,0.3,09-11-2022,2022
1020230302co,Centro,co,Buena,0.2,02-03-2023,2023
1020230423co,Centro,co,Buena,0.2,23-04-2023,2023
1020230603co,Centro,co,Buena,0.2,03-06-2023,2023
1020230607co,Centro,co,Buena,0.2,07-06-2023,2023
1020211129co,Centro,co,Buena,0.2,29-11-2021,2021
1020211118co,Centro,co,Buena,0.3,18-11-2021,2021
1020211121co,Centro,co,Buena,0.3,21-11-2021,2021
1020220117co,Centro,co,Buena,0.3,17-01-2022,2022
1020140118co,Centro,co,Buena,0.3,18-01-2014,2014
1020120601co,Centro,co,Buena,0.2,01-06-2012,2012
1020120603co,Centro,co,Buena,0.2,03-06-2012,2012
1020110911co,Centro,co,Buena,0.2,11-09-2011,2011
1020111008co,Centro,co,"",0.2,08-10-2011,2011
1020120713co,Centro,co,Buena,0.1,13-07-2012,2012
1020140322co,Centro,co,Buena,0.2,22-03-2014,2014
1020130416co,Centro,co,Buena,0.2,16-04-2013,2013
1020120106co,Centro,co,Buena,0.2,06-01-2012,2012
1020120108co,Centro,co,Buena,0.2,08-01-2012,2012
1020130315co,Centro,co,Buena,0.3,15-03-2013,2013
1020130317co,Centro,co,Buena,0.3,17-03-2013,2013
1020130319co,Centro,co,Buena,0.2,19-03-2013,2013
1020130323co,Centro,co,Buena,0.2,23-03-2013,2013
1020141018co,Centro,co,Buena,0.2,18-10-2014,2014
1020130709co,Centro,co,Buena,0.2,09-07-2013,2013
1020130726co,Centro,co,Buena,0.2,26-07-2013,2013
1020091024co,Centro,co,Buena,0.3,24-10-2009,2009
1020120702co,Centro,co,Buena,0.2,02-07-2012,2012
1020130113co,Centro,co,Buena,0.3,13-01-2013,2013
1020121031co,Centro,co,Buena,0.2,31-10-2012,2012
1020121101co,Centro,co,Buena,0.2,01-11-2012,2012
1020120626co,Centro,co,Buena,0.2,26-06-2012,2012
1020130520co,Centro,co,Buena,0.2,20-05-2013,2013
1020130615co,Centro,co,Buena,0.1,15-06-2013,2013
1020130616co,Centro,co,Buena,0.1,16-06-2013,2013
1020110528co,Centro,co,Buena,0.2,28-05-2011,2011
1020091009co,Centro,co,Buena,0.2,09-10-2009,2009
1020131117co,Centro,co,Buena,0.3,17-11-2013,2013
1020131228co,Centro,co,Buena,0.1,28-12-2013,2013
1020141210co,Centro,co,Buena,0.2,10-12-2014,2014
1020131031co,Centro,co,Buena,0.4,31-10-2013,2013
1020130821co,Centro,co,Buena,0.2,21-08-2013,2013
1020150101co,Centro,co,Buena,0.4,01-01-2015,2015
1020140430co,Centro,co,Buena,0.2,30-04-2014,2014
1020141220co,Centro,co,Buena,0.3,20-12-2014,2014
1020140221co,Centro,co,Buena,0.2,21-02-2014,2014
1020140226co,Centro,co,Buena,0.3,26-02-2014,2014
1020141122co,Centro,co,Buena,0.2,22-11-2014,2014
1020140428co,Centro,co,Buena,0.2,28-04-2014,2014
1020140627co,Centro,co,Buena,0.2,27-06-2014,2014
1020131028co,Centro,co,Buena,0.2,28-10-2013,2013
1020130923co,Centro,co,Buena,0.3,23-09-2013,2013
1020141118co,Centro,co,Buena,0.5,18-11-2014,2014
1020131123co,Centro,co,Buena,0.2,23-11-2013,2013
1020140704co,Centro,co,Buena,0.2,04-07-2014,2014
1020131231co,Centro,co,Buena,0.4,31-12-2013,2013
1020141022co,Centro,co,Buena,0.1,22-10-2014,2014
1020141023co,Centro,co,Buena,0.1,23-10-2014,2014
1020131127co,Centro,co,Buena,0.3,27-11-2013,2013
1020141024co,Centro,co,Buena,0.3,24-10-2014,2014
1020140101co,Centro,co,Buena,0.3,01-01-2014,2014
1020140918co,Centro,co,Buena,0.2,18-09-2014,2014
1020140621co,Centro,co,Buena,0.1,21-06-2014,2014
1020140111co,Centro,co,Buena,0.3,11-01-2014,2014
1020140408co,Centro,co,Buena,0.2,08-04-2014,2014
1020150123co,Centro,co,Buena,0.3,23-01-2015,2015
1020150202co,Centro,co,Buena,0.4,02-02-2015,2015
1020140113co,Centro,co,Buena,0.3,13-01-2014,2014
1020140604co,Centro,co,Buena,0.2,04-06-2014,2014
1020131130co,Centro,co,Buena,0.2,30-11-2013,2013
1020140731co,Centro,co,Buena,0.2,31-07-2014,2014
1020141129co,Centro,co,Buena,0.2,29-11-2014,2014
1020140802co,Centro,co,Buena,0.2,02-08-2014,2014
1020140806co,Centro,co,Buena,0.2,06-08-2014,2014
1020101125co,Centro,co,Buena,0.5,25-11-2010,2010
1020120820co,Centro,co,"",0.1,20-08-2012,2012
1020100601co,Centro,co,Buena,0.2,01-06-2010,2010
1020110901co,Centro,co,Buena,0.2,01-09-2011,2011
1020100102co,Centro,co,Buena,0.4,02-01-2010,2010
1020121127co,Centro,co,Buena,0.2,27-11-2012,2012
1020130302co,Centro,co,Buena,0.4,02-03-2013,2013
1020130303co,Centro,co,Buena,0.3,03-03-2013,2013
1020130306co,Centro,co,Buena,0.3,06-03-2013,2013
1020130811co,Centro,co,Buena,0.1,11-08-2013,2013
1020120917co,Centro,co,Buena,0.3,17-09-2012,2012
1020130308co,Centro,co,Buena,0.2,08-03-2013,2013
1020110612co,Centro,co,Buena,0.1,12-06-2011,2011
1020090912co,Centro,co,Buena,0.2,12-09-2009,2009
1020131011co,Centro,co,Buena,0.1,11-10-2013,2013
1020141015co,Centro,co,Buena,0.2,15-10-2014,2014
1020110225co,Centro,co,Buena,0.3,25-02-2011,2011
1020110319co,Centro,co,Buena,0.1,19-03-2011,2011
1020110320co,Centro,co,Buena,0.2,20-03-2011,2011
1020100727co,Centro,co,Buena,0.2,27-07-2010,2010
1020120827co,Centro,co,"",0.2,27-08-2012,2012
1020120903co,Centro,co,"",0.2,03-09-2012,2012
1020130818co,Centro,co,Buena,0.2,18-08-2013,2013
1020130125co,Centro,co,Buena,0.4,25-01-2013,2013
1020130405co,Centro,co,Buena,0.3,05-04-2013,2013
1020110519co,Centro,co,Buena,0.2,19-05-2011,2011
1020110623co,Centro,co,Buena,0.3,23-06-2011,2011
1020120905co,Centro,co,"",0.2,05-09-2012,2012
1020120918co,Centro,co,Buena,0.3,18-09-2012,2012
1020120923co,Centro,co,Buena,0.2,23-09-2012,2012
1020120507co,Centro,co,Buena,0.2,07-05-2012,2012
1020120716co,Centro,co,Buena,0.2,16-07-2012,2012
1020120724co,Centro,co,"",0.2,24-07-2012,2012
1020120830co,Centro,co,"",0.2,30-08-2012,2012
1020120705co,Centro,co,Buena,0.2,05-07-2012,2012
1020110525co,Centro,co,Buena,0.2,25-05-2011,2011
1020120211co,Centro,co,Buena,0.3,11-02-2012,2012
1020121206co,Centro,co,Buena,0.2,06-12-2012,2012
1020130314co,Centro,co,Buena,0.3,14-03-2013,2013
1020120620co,Centro,co,Buena,0.3,20-06-2012,2012
1020130906co,Centro,co,Buena,0.2,06-09-2013,2013
1020091127co,Centro,co,Buena,0.4,27-11-2009,2009
1020091129co,Centro,co,Buena,0.3,29-11-2009,2009
1020110217co,Centro,co,Buena,0.3,17-02-2011,2011
1020130321co,Centro,co,Buena,0.3,21-03-2013,2013
1020130506co,Centro,co,Buena,0.2,06-05-2013,2013
1020130518co,Centro,co,Buena,0.1,18-05-2013,2013
1020121104co,Centro,co,Buena,0.2,04-11-2012,2012
1020110917co,Centro,co,Buena,0.2,17-09-2011,2011
1020111215co,Centro,co,Buena,0.2,15-12-2011,2011
1020121028co,Centro,co,Buena,0.1,28-10-2012,2012
1020121030co,Centro,co,Buena,0.3,30-10-2012,2012
1020121106co,Centro,co,Buena,0.2,06-11-2012,2012
1020111216co,Centro,co,Buena,0.2,16-12-2011,2011
1020130813co,Centro,co,Buena,0.3,13-08-2013,2013
1020100107co,Centro,co,Buena,0.4,07-01-2010,2010
1020120610co,Centro,co,Buena,0.1,10-06-2012,2012
1020121220co,Centro,co,Buena,0.4,20-12-2012,2012
1020141218co,Centro,co,Buena,0.3,18-12-2014,2014
1020140522co,Centro,co,Buena,0.2,22-05-2014,2014
1020121209co,Centro,co,Buena,0.3,09-12-2012,2012
1020130630co,Centro,co,Buena,0.1,30-06-2013,2013
1020100920co,Centro,co,Buena,0.3,20-09-2010,2010
1020110603co,Centro,co,Buena,0.2,03-06-2011,2011
1020130526co,Centro,co,Buena,0.2,26-05-2013,2013
1020130531co,Centro,co,Buena,0.2,31-05-2013,2013
1020100724co,Centro,co,Buena,0.1,24-07-2010,2010
1020091106co,Centro,co,Buena,0.4,06-11-2009,2009
1020120706co,Centro,co,Buena,0.2,06-07-2012,2012
1020120708co,Centro,co,Buena,0.1,08-07-2012,2012
1020100714co,Centro,co,Buena,0.2,14-07-2010,2010
1020131016co,Centro,co,Buena,0.2,16-10-2013,2013
1020131115co,Centro,co,Buena,0.2,15-11-2013,2013
1020111227co,Centro,co,Buena,0.4,27-12-2011,2011
1020120701co,Centro,co,Buena,0.2,01-07-2012,2012
1020110807co,Centro,co,Buena,0.2,07-08-2011,2011
1020130421co,Centro,co,Buena,0.2,21-04-2013,2013
1020130422co,Centro,co,Buena,0.2,22-04-2013,2013
1020120417co,Centro,co,Buena,0.3,17-04-2012,2012
1020120504co,Centro,co,Buena,0.2,04-05-2012,2012
1020130701co,Centro,co,Buena,0.1,01-07-2013,2013
1020140127co,Centro,co,Buena,0.2,27-01-2014,2014
1020140502co,Centro,co,Buena,0.2,02-05-2014,2014
1020130430co,Centro,co,Buena,0.3,30-04-2013,2013
1020130501co,Centro,co,Buena,0.2,01-05-2013,2013
1020120602co,Centro,co,Buena,0.2,02-06-2012,2012
1020120606co,Centro,co,Buena,0.2,06-06-2012,2012
1020230514co,Centro,co,Buena,0.1,14-05-2023,2023
1020230519co,Centro,co,Buena,0.2,19-05-2023,2023
1020210724co,Centro,co,Buena,0.2,24-07-2021,2021
1020230615co,Centro,co,Buena,0.2,15-06-2023,2023
1020230709co,Centro,co,Buena,0.3,09-07-2023,2023
1020211102co,Centro,co,Buena,0.2,02-11-2021,2021
1020211208co,Centro,co,Buena,0.2,08-12-2021,2021
1020210925co,Centro,co,Buena,0.3,25-09-2021,2021
1020230523co,Centro,co,Buena,0.3,23-05-2023,2023
1020210701co,Centro,co,Buena,0.2,01-07-2021,2021
1020210714co,Centro,co,Buena,0.1,14-07-2021,2021
1020210707co,Centro,co,Buena,0.2,07-07-2021,2021
1020210729co,Centro,co,Buena,0.2,29-07-2021,2021
1020210709co,Centro,co,Buena,0.2,09-07-2021,2021
1020230805co,Centro,co,Buena,0.1,05-08-2023,2023
1020230806co,Centro,co,Buena,0.2,06-08-2023,2023
1020230817co,Centro,co,Buena,0.3,17-08-2023,2023
1020230907co,Centro,co,Buena,0.3,07-09-2023,2023
1020211209co,Centro,co,Buena,0.3,09-12-2021,2021
1020210905co,Centro,co,Buena,0.2,05-09-2021,2021
1020210917co,Centro,co,Buena,0.2,17-09-2021,2021
1020091113co,Centro,co,Buena,0.3,13-11-2009,2009
1020091114co,Centro,co,Buena,0.4,14-11-2009,2009
1020100109co,Centro,co,Buena,0.4,09-01-2010,2010
1020110210co,Centro,co,Buena,0.4,10-02-2011,2011
1020120409co,Centro,co,Buena,0.2,09-04-2012,2012
1020120502co,Centro,co,Buena,0.2,02-05-2012,2012
1020120503co,Centro,co,Buena,0.2,03-05-2012,2012
1020120711co,Centro,co,Buena,0.2,11-07-2012,2012
1020110114co,Centro,co,Buena,0.6,14-01-2011,2011
1020110115co,Centro,co,Buena,0.4,15-01-2011,2011
1020110708co,Centro,co,Buena,0.2,08-07-2011,2011
1020150112co,Centro,co,Buena,0.4,12-01-2015,2015
1020141102co,Centro,co,Buena,0.2,02-11-2014,2014
1020141226co,Centro,co,Buena,0.2,26-12-2014,2014
1020140625co,Centro,co,Buena,0.2,25-06-2014,2014
1020130911co,Centro,co,Buena,0.2,11-09-2013,2013
1020130831co,Centro,co,Buena,0.2,31-08-2013,2013
1020140911co,Centro,co,Buena,0.2,11-09-2014,2014
1020150131co,Centro,co,Buena,0.3,31-01-2015,2015
1020140611co,Centro,co,Buena,0.2,11-06-2014,2014
1020130910co,Centro,co,Buena,0.2,10-09-2013,2013
1020141114co,Centro,co,Buena,0.3,14-11-2014,2014
1020140203co,Centro,co,Buena,0.4,03-02-2014,2014
1020140314co,Centro,co,Buena,0.3,14-03-2014,2014
1020140315co,Centro,co,Buena,0.2,15-03-2014,2014
1020140628co,Centro,co,Buena,0.1,28-06-2014,2014
1020140725co,Centro,co,Buena,0.2,25-07-2014,2014
1020140224co,Centro,co,Buena,0.3,24-02-2014,2014
1020141219co,Centro,co,Buena,0.3,19-12-2014,2014
1020140515co,Centro,co,Buena,0.2,15-05-2014,2014
1020120427co,Centro,co,Buena,0.3,27-04-2012,2012
1020120510co,Centro,co,Buena,0.2,10-05-2012,2012
1020120913co,Centro,co,Buena,0.2,13-09-2012,2012
1020071016co,Centro,co,Buena,0.5,16-10-2007,2007
1020071030co,Centro,co,Buena,0.3,30-10-2007,2007
1020071031co,Centro,co,Buena,0.4,31-10-2007,2007
1020101211co,Centro,co,Buena,0.3,11-12-2010,2010
1020110214co,Centro,co,Buena,0.2,14-02-2011,2011
1020110712co,Centro,co,Buena,0.2,12-07-2011,2011
1020091123co,Centro,co,Buena,0.3,23-11-2009,2009
1020091222co,Centro,co,Buena,0.5,22-12-2009,2009
1020100430co,Centro,co,Buena,0.3,30-04-2010,2010
1020111031co,Centro,co,Buena,0.3,31-10-2011,2011
1020100424co,Centro,co,Buena,0.2,24-04-2010,2010
1020100425co,Centro,co,Buena,0.2,25-04-2010,2010
1020100917co,Centro,co,Buena,0.3,17-09-2010,2010
1020110914co,Centro,co,Buena,0.2,14-09-2011,2011
1020111114co,Centro,co,Buena,0.2,14-11-2011,2011
1020110924co,Centro,co,"",0.2,24-09-2011,2011
1020130521co,Centro,co,Buena,0.2,21-05-2013,2013
1020100418co,Centro,co,Buena,0.2,18-04-2010,2010
1020110123co,Centro,co,Buena,0.3,23-01-2011,2011
1020110126co,Centro,co,Buena,0.4,26-01-2011,2011
1020110129co,Centro,co,Buena,0.3,29-01-2011,2011
1020100618co,Centro,co,Buena,0.2,18-06-2010,2010
1020111203co,Centro,co,Buena,0.2,03-12-2011,2011
1020120613co,Centro,co,Buena,0.2,13-06-2012,2012
1020120704co,Centro,co,Buena,0.2,04-07-2012,2012
1020140922co,Centro,co,Buena,0.3,22-09-2014,2014
1020141115co,Centro,co,Buena,0.2,15-11-2014,2014
1020141208co,Centro,co,Buena,0.2,08-12-2014,2014
1020140527co,Centro,co,Buena,0.2,27-05-2014,2014
1020131208co,Centro,co,Buena,0.4,08-12-2013,2013
1020131014co,Centro,co,Buena,0.1,14-10-2013,2013
1020141111co,Centro,co,Buena,0.3,11-11-2014,2014
1020140208co,Centro,co,Buena,0.2,08-02-2014,2014
1020140925co,Centro,co,Buena,0.2,25-09-2014,2014
1020140216co,Centro,co,Buena,0.2,16-02-2014,2014
1020130919co,Centro,co,Buena,0.2,19-09-2013,2013
1020140331co,Centro,co,Buena,0.2,31-03-2014,2014
1020140923co,Centro,co,Buena,0.3,23-09-2014,2014
1020140423co,Centro,co,Buena,0.2,23-04-2014,2014
1020140715co,Centro,co,Buena,0.3,15-07-2014,2014
1020140619co,Centro,co,Buena,0.2,19-06-2014,2014
1020150117co,Centro,co,Buena,0.3,17-01-2015,2015
1020141019co,Centro,co,Buena,0.3,19-10-2014,2014
1020141229co,Centro,co,Buena,0.3,29-12-2014,2014
1020140530co,Centro,co,Buena,0.2,30-05-2014,2014
1020140328co,Centro,co,"",0.2,28-03-2014,2014
1020140724co,Centro,co,Buena,0.2,24-07-2014,2014
1020131119co,Centro,co,Buena,0.2,19-11-2013,2013
1020140509co,Centro,co,Buena,0.2,09-05-2014,2014
1020141105co,Centro,co,Buena,0.2,05-11-2014,2014
1020141204co,Centro,co,Buena,0.3,04-12-2014,2014
1020080627co,Centro,co,Buena,0.2,27-06-2008,2008
1020080717co,Centro,co,Buena,0.4,17-07-2008,2008
1020080724co,Centro,co,Buena,0.3,24-07-2008,2008
1020080725co,Centro,co,Buena,0.3,25-07-2008,2008
1020080726co,Centro,co,Buena,0.3,26-07-2008,2008
1020080811co,Centro,co,Buena,0.2,11-08-2008,2008
1020080408co,Centro,co,Buena,0.4,08-04-2008,2008
1020080815co,Centro,co,Buena,0.2,15-08-2008,2008
1020080821co,Centro,co,Buena,0.3,21-08-2008,2008
1020090430co,Centro,co,Buena,0.3,30-04-2009,2009
1020090601co,Centro,co,Buena,0.2,01-06-2009,2009
1020070905co,Centro,co,Buena,0.3,05-09-2007,2007
1020080419co,Centro,co,Buena,0.5,19-04-2008,2008
1020080105co,Centro,co,Buena,0.8,05-01-2008,2008
1020080210co,Centro,co,Buena,0.5,10-02-2008,2008
1020070729co,Centro,co,Buena,0.3,29-07-2007,2007
1020080518co,Centro,co,Buena,0.4,18-05-2008,2008
1020080409co,Centro,co,Buena,0.4,09-04-2008,2008
1020100626co,Centro,co,Buena,0.2,26-06-2010,2010
1020081117co,Centro,co,Buena,0.3,17-11-2008,2008
1020090610co,Centro,co,Buena,0.4,10-06-2009,2009
1020100603co,Centro,co,Buena,0.2,03-06-2010,2010
1020101019co,Centro,co,Buena,0.2,19-10-2010,2010
1020081212co,Centro,co,Buena,0.4,12-12-2008,2008
1020081213co,Centro,co,Buena,0.6,13-12-2008,2008
1020090119co,Centro,co,Buena,0.3,19-01-2009,2009
1020071208co,Centro,co,Buena,0.3,08-12-2007,2007
1020100530co,Centro,co,Buena,0.2,30-05-2010,2010
1020070522co,Centro,co,Buena,0.4,22-05-2007,2007
1020071126co,Centro,co,Buena,0.4,26-11-2007,2007
1020090206co,Centro,co,Buena,0.4,06-02-2009,2009
1020090319co,Centro,co,Buena,0.5,19-03-2009,2009
1020110730co,Centro,co,Buena,0.2,30-07-2011,2011
1020101002co,Centro,co,Buena,0.2,02-10-2010,2010
1020101026co,Centro,co,Buena,0.2,26-10-2010,2010
1020071117co,Centro,co,Buena,0.7,17-11-2007,2007
1020081113co,Centro,co,Buena,0.3,13-11-2008,2008
1020070307co,Centro,co,Buena,0.5,07-03-2007,2007
1020071202co,Centro,co,Buena,0.4,02-12-2007,2007
1020070427co,Centro,co,Buena,0.3,27-04-2007,2007
1020070708co,Centro,co,Buena,0.2,08-07-2007,2007
1020091119co,Centro,co,Buena,0.4,19-11-2009,2009
1020091207co,Centro,co,Buena,0.3,07-12-2009,2009
1020100315co,Centro,co,Buena,0.3,15-03-2010,2010
1020101109co,Centro,co,Buena,0.2,09-11-2010,2010
1020100512co,Centro,co,Buena,0.2,12-05-2010,2010
1020081104co,Centro,co,Buena,0.4,04-11-2008,2008
1020070904co,Centro,co,Buena,0.2,04-09-2007,2007
1020070907co,Centro,co,Buena,0.3,07-09-2007,2007
1020100701co,Centro,co,Buena,0.3,01-07-2010,2010
1020081226co,Centro,co,Buena,0.6,26-12-2008,2008
1020090128co,Centro,co,Buena,0.3,28-01-2009,2009
1020090906co,Centro,co,Buena,0.1,06-09-2009,2009
1020090907co,Centro,co,Buena,0.3,07-09-2009,2009
1020080128co,Centro,co,Buena,0.6,28-01-2008,2008
1020080129co,Centro,co,Buena,0.4,29-01-2008,2008
1020080212co,Centro,co,Buena,0.4,12-02-2008,2008
1020080219co,Centro,co,Buena,0.5,19-02-2008,2008
1020110828co,Centro,co,Buena,0.2,28-08-2011,2011
1020090209co,Centro,co,Buena,0.4,09-02-2009,2009
1020090225co,Centro,co,Buena,0.5,25-02-2009,2009
1020081130co,Centro,co,Buena,0.4,30-11-2008,2008
1020080318co,Centro,co,Buena,0.5,18-03-2008,2008
1020100321co,Centro,co,Buena,0.3,21-03-2010,2010
1020100403co,Centro,co,Buena,0.2,03-04-2010,2010
1020071227co,Centro,co,Buena,0.6,27-12-2007,2007
1020090114co,Centro,co,Buena,0.5,14-01-2009,2009
1020101207co,Centro,co,Buena,0.3,07-12-2010,2010
1020080307co,Centro,co,Buena,0.3,07-03-2008,2008
1020080405co,Centro,co,Buena,0.3,05-04-2008,2008
1020080331co,Centro,co,Buena,0.5,31-03-2008,2008
1020090120co,Centro,co,Buena,0.2,20-01-2009,2009
1020120520co,Centro,co,Buena,0.1,20-05-2012,2012
1020120526co,Centro,co,Buena,0.2,26-05-2012,2012
1020070930co,Centro,co,Buena,0.3,30-09-2007,2007
1020100527co,Centro,co,Buena,0.2,27-05-2010,2010
1020100709co,Centro,co,Buena,0.1,09-07-2010,2010
1020120909co,Centro,co,Buena,0.1,09-09-2012,2012
1020130102co,Centro,co,Buena,0.2,02-01-2013,2013
1020110918co,Centro,co,Buena,0.2,18-09-2011,2011
1020100707co,Centro,co,Buena,0.2,07-07-2010,2010
1020130211co,Centro,co,Buena,0.2,11-02-2013,2013
1020130220co,Centro,co,Buena,0.3,20-02-2013,2013
1020100317co,Centro,co,Buena,0.4,17-03-2010,2010
1020081031co,Centro,co,Buena,0.5,31-10-2008,2008
1020081102co,Centro,co,Buena,0.5,02-11-2008,2008
1020070320co,Centro,co,Buena,0.5,20-03-2007,2007
1020070322co,Centro,co,Buena,0.5,22-03-2007,2007
1020070329co,Centro,co,Buena,0.4,29-03-2007,2007
1020070328co,Centro,co,Buena,0.5,28-03-2007,2007
1020070725co,Centro,co,Buena,0.4,25-07-2007,2007
1020100910co,Centro,co,Buena,0.2,10-09-2010,2010
1020100911co,Centro,co,Buena,0.2,11-09-2010,2010
1020101115co,Centro,co,Buena,0.2,15-11-2010,2010
1020110721co,Centro,co,Buena,0.1,21-07-2011,2011
