id,title,contaminante,nivel,value,fecha,year
1020070303no2,Centro,no2,Buena,39,03-03-2007,2007
1020070514no2,Centro,no2,Buena,29,14-05-2007,2007
1020070518no2,Centro,no2,Buena,31,18-05-2007,2007
1020081004no2,Centro,no2,Buena,23,04-10-2008,2008
1020070228no2,Centro,no2,Razonablemente buena,56,28-02-2007,2007
1020070319no2,Centro,no2,Buena,32,19-03-2007,2007
1020071112no2,Centro,no2,Buena,35,12-11-2007,2007
1020070305no2,Centro,no2,Buena,36,05-03-2007,2007
1020070311no2,Centro,no2,Buena,31,11-03-2007,2007
1020070312no2,Centro,no2,Razonablemente buena,59,12-03-2007,2007
1020070317no2,Centro,no2,Buena,31,17-03-2007,2007
1020081222no2,Centro,no2,Buena,26,22-12-2008,2008
1020090222no2,Centro,no2,Buena,13,22-02-2009,2009
1020090410no2,Centro,no2,Buena,30,10-04-2009,2009
1020090419no2,Centro,no2,Buena,33,19-04-2009,2009
1020090425no2,Centro,no2,Buena,29,25-04-2009,2009
1020090616no2,Centro,no2,Buena,29,16-06-2009,2009
1020080829no2,Centro,no2,Buena,34,29-08-2008,2008
1020080718no2,Centro,no2,Buena,21,18-07-2008,2008
1020080802no2,Centro,no2,Buena,19,02-08-2008,2008
1020080812no2,Centro,no2,Buena,25,12-08-2008,2008
1020080908no2,Centro,no2,Buena,27,08-09-2008,2008
1020080913no2,Centro,no2,Buena,16,13-09-2008,2008
1020080914no2,Centro,no2,Buena,13,14-09-2008,2008
1020110117no2,Centro,no2,Buena,39,17-01-2011,2011
1020090527no2,Centro,no2,Buena,13,27-05-2009,2009
1020090429no2,Centro,no2,Razonablemente buena,48,29-04-2009,2009
1020080311no2,Centro,no2,Razonablemente buena,46,11-03-2008,2008
1020090615no2,Centro,no2,Buena,21,15-06-2009,2009
1020090617no2,Centro,no2,Buena,37,17-06-2009,2009
1020080402no2,Centro,no2,Buena,29,02-04-2008,2008
1020080423no2,Centro,no2,Buena,30,23-04-2008,2008
1020110220no2,Centro,no2,Buena,34,20-02-2011,2011
1020090714no2,Centro,no2,Buena,24,14-07-2009,2009
1020080321no2,Centro,no2,Buena,19,21-03-2008,2008
1020090408no2,Centro,no2,Buena,40,08-04-2009,2009
1020081223no2,Centro,no2,Buena,31,23-12-2008,2008
1020080228no2,Centro,no2,Razonablemente buena,44,28-02-2008,2008
1020061215no2,Centro,no2,Razonablemente buena,46,15-12-2006,2006
1020061207no2,Centro,no2,Razonablemente buena,53,07-12-2006,2006
1020061203no2,Centro,no2,Razonablemente buena,42,03-12-2006,2006
1020061120no2,Centro,no2,Razonablemente buena,51,20-11-2006,2006
1020080119no2,Centro,no2,Buena,38,19-01-2008,2008
1020080309no2,Centro,no2,Buena,37,09-03-2008,2008
1020080416no2,Centro,no2,Razonablemente buena,46,16-04-2008,2008
1020080526no2,Centro,no2,Buena,32,26-05-2008,2008
1020090713no2,Centro,no2,Buena,26,13-07-2009,2009
1020080216no2,Centro,no2,Razonablemente buena,48,16-02-2008,2008
1020080614no2,Centro,no2,Buena,22,14-06-2008,2008
1020110207no2,Centro,no2,Razonablemente buena,77,07-02-2011,2011
1020070831no2,Centro,no2,Buena,27,31-08-2007,2007
1020071231no2,Centro,no2,Buena,31,31-12-2007,2007
1020070710no2,Centro,no2,Buena,25,10-07-2007,2007
1020070829no2,Centro,no2,Razonablemente buena,43,29-08-2007,2007
1020070703no2,Centro,no2,Razonablemente buena,45,03-07-2007,2007
1020070917no2,Centro,no2,Razonablemente buena,46,17-09-2007,2007
1020071104no2,Centro,no2,Buena,30,04-11-2007,2007
1020101113no2,Centro,no2,Buena,38,13-11-2010,2010
1020101114no2,Centro,no2,Buena,32,14-11-2010,2010
1020090513no2,Centro,no2,Razonablemente buena,57,13-05-2009,2009
1020070426no2,Centro,no2,Razonablemente buena,47,26-04-2007,2007
1020070525no2,Centro,no2,Razonablemente buena,48,25-05-2007,2007
1020070610no2,Centro,no2,Buena,27,10-06-2007,2007
1020140730no2,Centro,no2,Buena,25,30-07-2014,2014
1020140828no2,Centro,no2,Buena,36,28-08-2014,2014
1020140311no2,Centro,no2,Razonablemente buena,55,11-03-2014,2014
1020130918no2,Centro,no2,Buena,26,18-09-2013,2013
1020131120no2,Centro,no2,Buena,33,20-11-2013,2013
1020140121no2,Centro,no2,Razonablemente buena,49,21-01-2014,2014
1020140125no2,Centro,no2,Buena,19,25-01-2014,2014
1020140630no2,Centro,no2,Buena,30,30-06-2014,2014
1020141026no2,Centro,no2,Razonablemente buena,42,26-10-2014,2014
1020130916no2,Centro,no2,Buena,32,16-09-2013,2013
1020140317no2,Centro,no2,Razonablemente buena,64,17-03-2014,2014
1020131126no2,Centro,no2,Buena,29,26-11-2013,2013
1020141011no2,Centro,no2,Buena,32,11-10-2014,2014
1020140831no2,Centro,no2,Buena,18,31-08-2014,2014
1020220911no2,Centro,no2,Buena,9.9,11-09-2022,2022
1020230210no2,Centro,no2,Razonablemente buena,41.3,10-02-2023,2023
1020230219no2,Centro,no2,Buena,37.3,19-02-2023,2023
1020220303no2,Centro,no2,Buena,31.6,03-03-2022,2022
1020220903no2,Centro,no2,Buena,14.3,03-09-2022,2022
1020230828no2,Centro,no2,Buena,7.1,28-08-2023,2023
1020240107no2,Centro,no2,Buena,11.4,07-01-2024,2024
1020240320no2,Centro,no2,Buena,25.9,20-03-2024,2024
1020230124no2,Centro,no2,Buena,22.1,24-01-2023,2023
1020230405no2,Centro,no2,Buena,17.8,05-04-2023,2023
1020230414no2,Centro,no2,Buena,20.7,14-04-2023,2023
1020211130no2,Centro,no2,Buena,22.2,30-11-2021,2021
1020230312no2,Centro,no2,Buena,20.1,12-03-2023,2023
1020220516no2,Centro,no2,Razonablemente buena,49,16-05-2022,2022
1020211129no2,Centro,no2,Buena,19.6,29-11-2021,2021
1020211121no2,Centro,no2,Buena,17.5,21-11-2021,2021
1020211120no2,Centro,no2,Buena,24.6,20-11-2021,2021
1020220117no2,Centro,no2,Razonablemente buena,45.4,17-01-2022,2022
1020220329no2,Centro,no2,Buena,34.9,29-03-2022,2022
1020120709no2,Centro,no2,Buena,25,09-07-2012,2012
1020130606no2,Centro,no2,Razonablemente buena,42,06-06-2013,2013
1020110312no2,Centro,no2,Buena,33,12-03-2011,2011
1020140728no2,Centro,no2,Buena,23,28-07-2014,2014
1020120603no2,Centro,no2,Buena,18,03-06-2012,2012
1020120728no2,Centro,no2,Buena,23,28-07-2012,2012
1020120822no2,Centro,no2,Buena,29,22-08-2012,2012
1020121117no2,Centro,no2,Buena,40,17-11-2012,2012
1020090928no2,Centro,no2,Razonablemente buena,63,28-09-2009,2009
1020100517no2,Centro,no2,Buena,29,17-05-2010,2010
1020100729no2,Centro,no2,Buena,23,29-07-2010,2010
1020110103no2,Centro,no2,Buena,35,03-01-2011,2011
1020110504no2,Centro,no2,Buena,30,04-05-2011,2011
1020131017no2,Centro,no2,Razonablemente buena,48,17-10-2013,2013
1020140321no2,Centro,no2,Razonablemente buena,42,21-03-2014,2014
1020140901no2,Centro,no2,Buena,31,01-09-2014,2014
1020130417no2,Centro,no2,Razonablemente buena,41,17-04-2013,2013
1020091125no2,Centro,no2,Razonablemente buena,64,25-11-2009,2009
1020120107no2,Centro,no2,Buena,21,07-01-2012,2012
1020120904no2,Centro,no2,Buena,22,04-09-2012,2012
1020130320no2,Centro,no2,Buena,39,20-03-2013,2013
1020140605no2,Centro,no2,Buena,33,05-06-2014,2014
1020121115no2,Centro,no2,Razonablemente buena,53,15-11-2012,2012
1020130709no2,Centro,no2,Buena,40,09-07-2013,2013
1020091023no2,Centro,no2,Razonablemente buena,48,23-10-2009,2009
1020091025no2,Centro,no2,Buena,28,25-10-2009,2009
1020121218no2,Centro,no2,Razonablemente buena,53,18-12-2012,2012
1020130113no2,Centro,no2,Buena,23,13-01-2013,2013
1020130401no2,Centro,no2,Buena,40,01-04-2013,2013
1020120920no2,Centro,no2,Buena,38,20-09-2012,2012
1020121101no2,Centro,no2,Buena,40,01-11-2012,2012
1020130201no2,Centro,no2,Razonablemente buena,42,01-02-2013,2013
1020141211no2,Centro,no2,Buena,19,11-12-2014,2014
1020130629no2,Centro,no2,Buena,19,29-06-2013,2013
1020091012no2,Centro,no2,Buena,26,12-10-2009,2009
1020140812no2,Centro,no2,Buena,24,12-08-2014,2014
1020150206no2,Centro,no2,Buena,25,06-02-2015,2015
1020131117no2,Centro,no2,Buena,32,17-11-2013,2013
1020131227no2,Centro,no2,Razonablemente buena,53,27-12-2013,2013
1020140503no2,Centro,no2,Buena,15,03-05-2014,2014
1020131009no2,Centro,no2,Buena,36,09-10-2013,2013
1020140814no2,Centro,no2,Buena,20,14-08-2014,2014
1020131107no2,Centro,no2,Razonablemente buena,45,07-11-2013,2013
1020140308no2,Centro,no2,Razonablemente buena,42,08-03-2014,2014
1020141212no2,Centro,no2,Buena,21,12-12-2014,2014
1020140618no2,Centro,no2,Buena,33,18-06-2014,2014
1020140717no2,Centro,no2,Buena,37,17-07-2014,2014
1020141220no2,Centro,no2,Buena,37,20-12-2014,2014
1020150102no2,Centro,no2,Razonablemente buena,48,02-01-2015,2015
1020140221no2,Centro,no2,Buena,39,21-02-2014,2014
1020140501no2,Centro,no2,Buena,15,01-05-2014,2014
1020140115no2,Centro,no2,Razonablemente buena,43,15-01-2014,2014
1020140420no2,Centro,no2,Buena,19,20-04-2014,2014
1020131109no2,Centro,no2,Buena,31,09-11-2013,2013
1020131122no2,Centro,no2,Buena,30,22-11-2013,2013
1020131215no2,Centro,no2,Buena,24,15-12-2013,2013
1020130815no2,Centro,no2,Buena,22,15-08-2013,2013
1020141022no2,Centro,no2,Buena,21,22-10-2014,2014
1020140310no2,Centro,no2,Razonablemente buena,52,10-03-2014,2014
1020131006no2,Centro,no2,Buena,23,06-10-2013,2013
1020141209no2,Centro,no2,Buena,15,09-12-2014,2014
1020141225no2,Centro,no2,Buena,31,25-12-2014,2014
1020140405no2,Centro,no2,Buena,24,05-04-2014,2014
1020140602no2,Centro,no2,Buena,22,02-06-2014,2014
1020131218no2,Centro,no2,Buena,40,18-12-2013,2013
1020140604no2,Centro,no2,Buena,27,04-06-2014,2014
1020140110no2,Centro,no2,Buena,36,10-01-2014,2014
1020131007no2,Centro,no2,Buena,40,07-10-2013,2013
1020140916no2,Centro,no2,Buena,35,16-09-2014,2014
1020141127no2,Centro,no2,Buena,36,27-11-2014,2014
1020140131no2,Centro,no2,Razonablemente buena,47,31-01-2014,2014
1020131121no2,Centro,no2,Buena,39,21-11-2013,2013
1020140819no2,Centro,no2,Buena,23,19-08-2014,2014
1020100704no2,Centro,no2,Buena,22,04-07-2010,2010
1020101013no2,Centro,no2,Buena,30,13-10-2010,2010
1020120219no2,Centro,no2,Buena,23,19-02-2012,2012
1020140920no2,Centro,no2,Buena,38,20-09-2014,2014
1020121116no2,Centro,no2,Buena,33,16-11-2012,2012
1020130511no2,Centro,no2,Buena,20,11-05-2013,2013
1020110412no2,Centro,no2,Buena,21,12-04-2011,2011
1020091230no2,Centro,no2,Razonablemente buena,67,30-12-2009,2009
1020100908no2,Centro,no2,Buena,36,08-09-2010,2010
1020111228no2,Centro,no2,Razonablemente buena,46,28-12-2011,2011
1020120215no2,Centro,no2,Buena,37,15-02-2012,2012
1020131118no2,Centro,no2,Buena,31,18-11-2013,2013
1020131225no2,Centro,no2,Buena,39,25-12-2013,2013
1020130303no2,Centro,no2,Buena,33,03-03-2013,2013
1020130328no2,Centro,no2,Buena,31,28-03-2013,2013
1020130718no2,Centro,no2,Buena,38,18-07-2013,2013
1020100615no2,Centro,no2,Buena,29,15-06-2010,2010
1020110611no2,Centro,no2,Buena,25,11-06-2011,2011
1020110621no2,Centro,no2,Razonablemente buena,42,21-06-2011,2011
1020140517no2,Centro,no2,Buena,25,17-05-2014,2014
1020120911no2,Centro,no2,Razonablemente buena,51,11-09-2012,2012
1020121019no2,Centro,no2,Buena,38,19-10-2012,2012
1020130804no2,Centro,no2,Buena,17,04-08-2013,2013
1020130808no2,Centro,no2,Buena,18,08-08-2013,2013
1020110520no2,Centro,no2,Buena,37,20-05-2011,2011
1020101225no2,Centro,no2,Buena,18,25-12-2010,2010
1020110211no2,Centro,no2,Razonablemente buena,65,11-02-2011,2011
1020120423no2,Centro,no2,Buena,19,23-04-2012,2012
1020130818no2,Centro,no2,Buena,21,18-08-2013,2013
1020130407no2,Centro,no2,Buena,27,07-04-2013,2013
1020101214no2,Centro,no2,Buena,32,14-12-2010,2010
1020110317no2,Centro,no2,Buena,28,17-03-2011,2011
1020120905no2,Centro,no2,Buena,31,05-09-2012,2012
1020120916no2,Centro,no2,Razonablemente buena,49,16-09-2012,2012
1020120919no2,Centro,no2,Buena,24,19-09-2012,2012
1020120507no2,Centro,no2,Buena,36,07-05-2012,2012
1020130218no2,Centro,no2,Razonablemente buena,44,18-02-2013,2013
1020130721no2,Centro,no2,Buena,25,21-07-2013,2013
1020120725no2,Centro,no2,Razonablemente buena,41,25-07-2012,2012
1020120727no2,Centro,no2,Buena,23,27-07-2012,2012
1020120723no2,Centro,no2,Buena,30,23-07-2012,2012
1020100124no2,Centro,no2,Razonablemente buena,45,24-01-2010,2010
1020110205no2,Centro,no2,Razonablemente buena,64,05-02-2011,2011
1020110620no2,Centro,no2,Razonablemente buena,43,20-06-2011,2011
1020110804no2,Centro,no2,Buena,13,04-08-2011,2011
1020130506no2,Centro,no2,Razonablemente buena,49,06-05-2013,2013
1020130509no2,Centro,no2,Buena,35,09-05-2013,2013
1020130510no2,Centro,no2,Buena,23,10-05-2013,2013
1020130518no2,Centro,no2,Buena,29,18-05-2013,2013
1020120802no2,Centro,no2,Buena,27,02-08-2012,2012
1020121029no2,Centro,no2,Razonablemente buena,48,29-10-2012,2012
1020121110no2,Centro,no2,Razonablemente buena,42,10-11-2012,2012
1020100107no2,Centro,no2,Razonablemente buena,55,07-01-2010,2010
1020121230no2,Centro,no2,Razonablemente buena,43,30-12-2012,2012
1020121208no2,Centro,no2,Buena,17,08-12-2012,2012
1020130528no2,Centro,no2,Buena,32,28-05-2013,2013
1020130529no2,Centro,no2,Buena,33,29-05-2013,2013
1020130530no2,Centro,no2,Buena,26,30-05-2013,2013
1020130602no2,Centro,no2,Buena,14,02-06-2013,2013
1020110803no2,Centro,no2,Buena,11,03-08-2011,2011
1020091106no2,Centro,no2,Razonablemente buena,57,06-11-2009,2009
1020120715no2,Centro,no2,Buena,13,15-07-2012,2012
1020100714no2,Centro,no2,Razonablemente buena,41,14-07-2010,2010
1020101006no2,Centro,no2,Razonablemente buena,43,06-10-2010,2010
1020100928no2,Centro,no2,Buena,32,28-09-2010,2010
1020131016no2,Centro,no2,Razonablemente buena,48,16-10-2013,2013
1020101202no2,Centro,no2,Razonablemente buena,43,02-12-2010,2010
1020121128no2,Centro,no2,Buena,23,28-11-2012,2012
1020110806no2,Centro,no2,Buena,10,06-08-2011,2011
1020110807no2,Centro,no2,Buena,5,07-08-2011,2011
1020121203no2,Centro,no2,Razonablemente buena,44,03-12-2012,2012
1020130421no2,Centro,no2,Buena,15,21-04-2013,2013
1020130111no2,Centro,no2,Razonablemente buena,54,11-01-2013,2013
1020130706no2,Centro,no2,Buena,37,06-07-2013,2013
1020120419no2,Centro,no2,Buena,30,19-04-2012,2012
1020230424no2,Centro,no2,Buena,9.5,24-04-2023,2023
1020230502no2,Centro,no2,Buena,21.9,02-05-2023,2023
1020230718no2,Centro,no2,Buena,32.4,18-07-2023,2023
1020230723no2,Centro,no2,Buena,14.6,23-07-2023,2023
1020211101no2,Centro,no2,Buena,14.6,01-11-2021,2021
1020211103no2,Centro,no2,Buena,16.1,03-11-2021,2021
1020211208no2,Centro,no2,Buena,13.4,08-12-2021,2021
1020210925no2,Centro,no2,Buena,21.5,25-09-2021,2021
1020210910no2,Centro,no2,Buena,17.1,10-09-2021,2021
1020230609no2,Centro,no2,Buena,14.1,09-06-2023,2023
1020230617no2,Centro,no2,Buena,12.5,17-06-2023,2023
1020210715no2,Centro,no2,Buena,12.1,15-07-2021,2021
1020210708no2,Centro,no2,Buena,11,08-07-2021,2021
1020210709no2,Centro,no2,Buena,16,09-07-2021,2021
1020230820no2,Centro,no2,Buena,16.1,20-08-2023,2023
1020230907no2,Centro,no2,Buena,22.1,07-09-2023,2023
1020230909no2,Centro,no2,Buena,17.1,09-09-2023,2023
1020210905no2,Centro,no2,Buena,17,05-09-2021,2021
1020210918no2,Centro,no2,Buena,11.2,18-09-2021,2021
1020121010no2,Centro,no2,Razonablemente buena,51,10-10-2012,2012
1020100108no2,Centro,no2,Buena,33,08-01-2010,2010
1020100109no2,Centro,no2,Buena,31,09-01-2010,2010
1020100215no2,Centro,no2,Razonablemente buena,42,15-02-2010,2010
1020091105no2,Centro,no2,Razonablemente buena,53,05-11-2009,2009
1020100624no2,Centro,no2,Razonablemente buena,56,24-06-2010,2010
1020100726no2,Centro,no2,Buena,23,26-07-2010,2010
1020120428no2,Centro,no2,Buena,30,28-04-2012,2012
1020100620no2,Centro,no2,Buena,15,20-06-2010,2010
1020110315no2,Centro,no2,Razonablemente buena,49,15-03-2011,2011
1020130108no2,Centro,no2,Razonablemente buena,52,08-01-2013,2013
1020120711no2,Centro,no2,Buena,19,11-07-2012,2012
1020120907no2,Centro,no2,Razonablemente buena,63,07-09-2012,2012
1020110114no2,Centro,no2,Razonablemente buena,56,14-01-2011,2011
1020140823no2,Centro,no2,Buena,18,23-08-2014,2014
1020131129no2,Centro,no2,Razonablemente buena,44,29-11-2013,2013
1020130913no2,Centro,no2,Buena,34,13-09-2013,2013
1020130902no2,Centro,no2,Buena,38,02-09-2013,2013
1020141222no2,Centro,no2,Buena,34,22-12-2014,2014
1020150201no2,Centro,no2,Buena,18,01-02-2015,2015
1020131223no2,Centro,no2,Buena,39,23-12-2013,2013
1020130926no2,Centro,no2,Razonablemente buena,49,26-09-2013,2013
1020140203no2,Centro,no2,Razonablemente buena,45,03-02-2014,2014
1020140425no2,Centro,no2,Buena,29,25-04-2014,2014
1020141017no2,Centro,no2,Razonablemente buena,41,17-10-2014,2014
1020131206no2,Centro,no2,Buena,25,06-12-2013,2013
1020140725no2,Centro,no2,Buena,35,25-07-2014,2014
1020141002no2,Centro,no2,Razonablemente buena,47,02-10-2014,2014
1020130928no2,Centro,no2,Buena,32,28-09-2013,2013
1020131021no2,Centro,no2,Razonablemente buena,52,21-10-2013,2013
1020140410no2,Centro,no2,Razonablemente buena,44,10-04-2014,2014
1020131210no2,Centro,no2,Razonablemente buena,42,10-12-2013,2013
1020140626no2,Centro,no2,Buena,29,26-06-2014,2014
1020140213no2,Centro,no2,Razonablemente buena,51,13-02-2014,2014
1020140515no2,Centro,no2,Buena,32,15-05-2014,2014
1020120510no2,Centro,no2,Buena,36,10-05-2012,2012
1020070816no2,Centro,no2,Buena,18,16-08-2007,2007
1020071007no2,Centro,no2,Buena,28,07-10-2007,2007
1020071030no2,Centro,no2,Buena,28,30-10-2007,2007
1020110527no2,Centro,no2,Buena,23,27-05-2011,2011
1020100820no2,Centro,no2,Razonablemente buena,49,20-08-2010,2010
1020101211no2,Centro,no2,Buena,31,11-12-2010,2010
1020101212no2,Centro,no2,Buena,29,12-12-2010,2010
1020110214no2,Centro,no2,Razonablemente buena,56,14-02-2011,2011
1020091212no2,Centro,no2,Razonablemente buena,44,12-12-2009,2009
1020091222no2,Centro,no2,Razonablemente buena,50,22-12-2009,2009
1020100429no2,Centro,no2,Razonablemente buena,45,29-04-2010,2010
1020100324no2,Centro,no2,Buena,40,24-03-2010,2010
1020101203no2,Centro,no2,Razonablemente buena,41,03-12-2010,2010
1020111202no2,Centro,no2,Razonablemente buena,41,02-12-2011,2011
1020100507no2,Centro,no2,Razonablemente buena,46,07-05-2010,2010
1020100416no2,Centro,no2,Razonablemente buena,46,16-04-2010,2010
1020100814no2,Centro,no2,Buena,16,14-08-2010,2010
1020110601no2,Centro,no2,Buena,19,01-06-2011,2011
1020100919no2,Centro,no2,Buena,36,19-09-2010,2010
1020100907no2,Centro,no2,Razonablemente buena,46,07-09-2010,2010
1020110128no2,Centro,no2,Razonablemente buena,65,28-01-2011,2011
1020120901no2,Centro,no2,Buena,15,01-09-2012,2012
1020131024no2,Centro,no2,Razonablemente buena,42,24-10-2013,2013
1020150208no2,Centro,no2,Buena,19,08-02-2015,2015
1020140124no2,Centro,no2,Buena,28,24-01-2014,2014
1020131023no2,Centro,no2,Razonablemente buena,48,23-10-2013,2013
1020141115no2,Centro,no2,Buena,34,15-11-2014,2014
1020141208no2,Centro,no2,Buena,19,08-12-2014,2014
1020140527no2,Centro,no2,Buena,36,27-05-2014,2014
1020131207no2,Centro,no2,Razonablemente buena,42,07-12-2013,2013
1020131014no2,Centro,no2,Razonablemente buena,57,14-10-2013,2013
1020140821no2,Centro,no2,Buena,25,21-08-2014,2014
1020140128no2,Centro,no2,Razonablemente buena,44,28-01-2014,2014
1020140215no2,Centro,no2,Buena,35,15-02-2014,2014
1020140216no2,Centro,no2,Buena,33,16-02-2014,2014
1020140506no2,Centro,no2,Buena,39,06-05-2014,2014
1020140331no2,Centro,no2,Buena,36,31-03-2014,2014
1020130824no2,Centro,no2,Buena,15,24-08-2013,2013
1020140423no2,Centro,no2,Buena,31,23-04-2014,2014
1020140129no2,Centro,no2,Buena,35,29-01-2014,2014
1020131222no2,Centro,no2,Buena,40,22-12-2013,2013
1020141229no2,Centro,no2,Buena,37,29-12-2014,2014
1020140613no2,Centro,no2,Buena,39,13-06-2014,2014
1020150107no2,Centro,no2,Razonablemente buena,41,07-01-2015,2015
1020140530no2,Centro,no2,Buena,23,30-05-2014,2014
1020150211no2,Centro,no2,Razonablemente buena,55,11-02-2015,2015
1020131119no2,Centro,no2,Buena,24,19-11-2013,2013
1020080627no2,Centro,no2,Buena,24,27-06-2008,2008
1020080702no2,Centro,no2,Buena,40,02-07-2008,2008
1020080710no2,Centro,no2,Buena,37,10-07-2008,2008
1020080715no2,Centro,no2,Buena,33,15-07-2008,2008
1020080717no2,Centro,no2,Buena,27,17-07-2008,2008
1020080724no2,Centro,no2,Buena,37,24-07-2008,2008
1020080515no2,Centro,no2,Buena,36,15-05-2008,2008
1020080529no2,Centro,no2,Buena,38,29-05-2008,2008
1020071223no2,Centro,no2,Buena,39,23-12-2007,2007
1020080408no2,Centro,no2,Razonablemente buena,44,08-04-2008,2008
1020080820no2,Centro,no2,Buena,24,20-08-2008,2008
1020090504no2,Centro,no2,Buena,27,04-05-2009,2009
1020070905no2,Centro,no2,Buena,35,05-09-2007,2007
1020080308no2,Centro,no2,Buena,27,08-03-2008,2008
1020080418no2,Centro,no2,Buena,38,18-04-2008,2008
1020080214no2,Centro,no2,Razonablemente buena,50,14-02-2008,2008
1020070716no2,Centro,no2,Buena,38,16-07-2007,2007
1020070729no2,Centro,no2,Buena,17,29-07-2007,2007
1020080703no2,Centro,no2,Buena,23,03-07-2008,2008
1020071225no2,Centro,no2,Buena,27,25-12-2007,2007
1020080409no2,Centro,no2,Razonablemente buena,44,09-04-2008,2008
1020080509no2,Centro,no2,Buena,35,09-05-2008,2008
1020080616no2,Centro,no2,Buena,33,16-06-2008,2008
1020070924no2,Centro,no2,Razonablemente buena,49,24-09-2007,2007
1020090726no2,Centro,no2,Buena,11,26-07-2009,2009
1020090609no2,Centro,no2,Buena,21,09-06-2009,2009
1020090807no2,Centro,no2,Buena,9,07-08-2009,2009
1020110215no2,Centro,no2,Razonablemente buena,57,15-02-2011,2011
1020110327no2,Centro,no2,Buena,24,27-03-2011,2011
1020081221no2,Centro,no2,Buena,28,21-12-2008,2008
1020090321no2,Centro,no2,Buena,31,21-03-2009,2009
1020071208no2,Centro,no2,Buena,31,08-12-2007,2007
1020070507no2,Centro,no2,Buena,28,07-05-2007,2007
1020100530no2,Centro,no2,Buena,18,30-05-2010,2010
1020101002no2,Centro,no2,Buena,31,02-10-2010,2010
1020101103no2,Centro,no2,Buena,28,03-11-2010,2010
1020070224no2,Centro,no2,Razonablemente buena,57,24-02-2007,2007
1020070307no2,Centro,no2,Razonablemente buena,51,07-03-2007,2007
1020071204no2,Centro,no2,Razonablemente buena,43,04-12-2007,2007
1020071213no2,Centro,no2,Razonablemente buena,61,13-12-2007,2007
1020071215no2,Centro,no2,Razonablemente buena,49,15-12-2007,2007
1020070428no2,Centro,no2,Razonablemente buena,43,28-04-2007,2007
1020110110no2,Centro,no2,Razonablemente buena,69,10-01-2011,2011
1020091206no2,Centro,no2,Razonablemente buena,46,06-12-2009,2009
1020100315no2,Centro,no2,Razonablemente buena,46,15-03-2010,2010
1020110302no2,Centro,no2,Buena,29,02-03-2011,2011
1020110526no2,Centro,no2,Buena,29,26-05-2011,2011
1020101109no2,Centro,no2,Buena,39,09-11-2010,2010
1020110608no2,Centro,no2,Buena,24,08-06-2011,2011
1020080613no2,Centro,no2,Buena,19,13-06-2008,2008
1020090923no2,Centro,no2,Razonablemente buena,56,23-09-2009,2009
1020081216no2,Centro,no2,Buena,22,16-12-2008,2008
1020091006no2,Centro,no2,Razonablemente buena,61,06-10-2009,2009
1020090220no2,Centro,no2,Razonablemente buena,44,20-02-2009,2009
1020090304no2,Centro,no2,Buena,32,04-03-2009,2009
1020080504no2,Centro,no2,Buena,25,04-05-2008,2008
1020080128no2,Centro,no2,Razonablemente buena,50,28-01-2008,2008
1020080129no2,Centro,no2,Razonablemente buena,45,29-01-2008,2008
1020080219no2,Centro,no2,Razonablemente buena,44,19-02-2008,2008
1020091103no2,Centro,no2,Razonablemente buena,59,03-11-2009,2009
1020091226no2,Centro,no2,Razonablemente buena,48,26-12-2009,2009
1020080520no2,Centro,no2,Buena,27,20-05-2008,2008
1020100321no2,Centro,no2,Razonablemente buena,41,21-03-2010,2010
1020100331no2,Centro,no2,Razonablemente buena,46,31-03-2010,2010
1020080415no2,Centro,no2,Razonablemente buena,47,15-04-2008,2008
1020081128no2,Centro,no2,Buena,38,28-11-2008,2008
1020090302no2,Centro,no2,Buena,33,02-03-2009,2009
1020090324no2,Centro,no2,Buena,22,24-03-2009,2009
1020080928no2,Centro,no2,Buena,29,28-09-2008,2008
1020080107no2,Centro,no2,Buena,35,07-01-2008,2008
1020080428no2,Centro,no2,Buena,36,28-04-2008,2008
1020080530no2,Centro,no2,Buena,38,30-05-2008,2008
1020080305no2,Centro,no2,Buena,21,05-03-2008,2008
1020090421no2,Centro,no2,Buena,34,21-04-2009,2009
1020081002no2,Centro,no2,Buena,26,02-10-2008,2008
1020120526no2,Centro,no2,Buena,29,26-05-2012,2012
1020120527no2,Centro,no2,Buena,23,27-05-2012,2012
1020111123no2,Centro,no2,Razonablemente buena,43,23-11-2011,2011
1020100709no2,Centro,no2,Razonablemente buena,43,09-07-2010,2010
1020100710no2,Centro,no2,Buena,32,10-07-2010,2010
1020120909no2,Centro,no2,Buena,31,09-09-2012,2012
1020121113no2,Centro,no2,Razonablemente buena,56,13-11-2012,2012
1020130608no2,Centro,no2,Buena,28,08-06-2013,2013
1020111222no2,Centro,no2,Buena,32,22-12-2011,2011
1020130211no2,Centro,no2,Buena,38,11-02-2013,2013
1020130215no2,Centro,no2,Buena,36,15-02-2013,2013
1020130220no2,Centro,no2,Razonablemente buena,46,20-02-2013,2013
1020130225no2,Centro,no2,Buena,27,25-02-2013,2013
1020100728no2,Centro,no2,Buena,40,28-07-2010,2010
1020100317no2,Centro,no2,Razonablemente buena,54,17-03-2010,2010
1020100903no2,Centro,no2,Razonablemente buena,48,03-09-2010,2010
1020090309no2,Centro,no2,Buena,27,09-03-2009,2009
1020070321no2,Centro,no2,Buena,34,21-03-2007,2007
1020070508no2,Centro,no2,Buena,38,08-05-2007,2007
1020070604no2,Centro,no2,Buena,29,04-06-2007,2007
